hadis;anjuran;larangan;informasi;kitab
"Tapi bagaimana dengan nasab (keturunan) ku? Hasan berkata; Aku pasti akan mengeluarkan (menyelamatkan) tuan dari mereka sebagaimana rambut dikeluarkan dari adonan tepung. Dan dari Hisyam bin 'Urwah dari Ayahnya dia berkata; Aku pernah pergi untuk mencela Hasan di hadapan Aisyah, maka dia berkata; Jangan kamu mencelanya, karena dia pernah menyelamatkan (melindungi) Nabi .";0;1;1;
Lakukanlah amal-amal yang kalian sanggup melaksanakannya, karena Allah tidak akan berpaling (dalam memberikan pahala) sampai kalian yang lebih dahulu berpaling (dari mengerjakan amal) . Dan shalat yang paling Nabi cintai adalah shalat yang dijaga kesinambungannya sekalipun sedikit. Dan Beliau bila sudah biasa melaksanakan shalat (sunnat) beliau menjaga kesinambungannya.;1;0;0;
"Ada seorang laki-laki yang biasa memberi pinjaman (piutang) kepada orang lain dan dia berpesan kepada muridnya; Jika kamu datangi mereka untuk menagih tapi mereka dalam kesulitan maka bebaskanlah, sebab dengan begitu semoga Allah membebaskan kita (pada hari qiamat) . Beliau bersabda: Maka orang itu berjumpa dengan Allah Ta'ala lalu Allah membebaskannya (mengampuninya) .";1;0;1;
"Rasulullah melarang puasa wishal sebagai bentuk kasih sayang kepada mereka (para sahabat). Mereka berkata: Bukankah anda sendiri melakukan puasa wishal? Beliau bersabda: Aku tidak sama dengan keadaan seorang kalian karena aku diberi makan dan minum oleh Rabbku. Abu 'Abdullah Al Bukhariy berkata: 'Utsman tidak menyebut kalimat; Sebagai bentuk kasih sayang kepada mereka.";0;1;0;
Akan terjadi fitnah, ketika itu yang duduk lebih baik daripada yang berdiri, yang berdiri lebih baik daripada yang berjalan, yang berjalan lebih baik daripada yang berlari, barangsiapa berusaha menghadapi fitnah itu, justru fitnah itu akan mempengaruhinya, maka barangsiapa mendapat tempat berlindung atau base camp pertahanan, hendaklah ia berlindung diri di tempat itu.;1;0;1;
"Mengapa tikar ini ada disini. Aku berkata; Aku membuatnya untuk tuan agar tuan dapat berbaring. Beliau Shallallahu 'alaihi wa salam bersabda: Tidak tahukah kamu bahwa malaikat tidak akan memasuki rumah yang di dalamnya ada gambar, dan orang yang membuat gambar akan disiksa pada hari qiyamat, dan akan dikatakan kepada mereka; hidupkanlah apa yang telah kalian ciptakan.";0;1;1;
shadaqah apakah yang paling besar pahalanya?. Beliau menjawab: Kamu bershadaqah ketika kamu dalam keadaan sehat dan kikir, takut menjadi faqir dan berangan-angan jadi orang kaya. Maka janganlah kamu menunda-nundanya hingga tiba ketika nyawamu berada di tenggorakanmu. Lalu kamu berkata, si fulan begini (punya ini) dan si fulan begini. Padahal harta itu milik si fulan.;1;0;1;
"Wahai Amirul Mukminin, Sesungguhnya Allah Ta'ala berfirman kepada Nabi : Jadilah engkau pema'af dan suruhlah orang mengerjakan yang ma'ruf, serta berpalinglah dari pada orang-orang yang bodoh. Dan ini terhadap orang-orang yang bodoh. Ibnu Abbas berkata; maka demi Allah, Umar pun tidak menyakitinya ketika ayat itu dibacakan kepadanya. Ia berhenti mendengar Kitabullah.";1;0;1;
Di Madinah kami adalah orang-orang yang paling banyak bercocok tanam, sering kami menyewa tanah di sebuah kawasan tertentu milik tuan tanah, diantaranya ada yang gagal dan tanah masih seperti apa adanya, dan diantaranya ada yang berhasil sehingga tanah menjadi rusak, sehingga di kemudian hari kami dilarang sewa-menyewa tanah ini. Ketika itu, emas dan uang belum ada.;0;1;1;
Saya hanyalah manusia biasa, dan kalian mengadukan sengketa kepadaku, siapa tahu sebagian diantara kalian lebih pandai bersilat lidah dengan alasannya dari sebagian lain, sehingga aku memutuskan sebatas yang aku dengar, maka barangsiapa kuputuskan menang dengan mendzalimi hak saudaranya, janganlah ia mengambilnya, sebab aku akan mengambil sulutan api neraka baginya.;0;1;1;
"Tidak lama lagi Eufrat tersingkap perbendaharaan-perbendaharaan emasnya, maka barangsiapa mendatanginya, jangan ia mengambilnya sedikitpun. Kata Uqbah; telah menceritakan kepada kami Ubaidullah telah menceritakan kepada kami Abu Az Zanad dari Al A'raj dari Abu Hurairah dari Nabi semisal hadits diatas, hanyasanya dia mengatakan dengan redaksi; tersingkap gunung emas.";0;1;1;
Sekiranya salah seorang diantara kalian ingin mendatangi isterinya, maka panjatkanlah doa: 'BISMIKALLAAHUMMA JANNIBNASY WAJANNIBISYSYAITHAANA MAA RAZAQTANAA (Dengan nama Allah, jauhkanlah kami dari setan dan jauhkanlah setan yang Engkau anugerahkan kepada kami) ', jika ditakdirkan memperoleh anak dari keduanya, maka setan tak bakalan membahayakannya selama-lamanya.;1;0;1;
Dua orang yang melakukan jual beli boleh melakukan khiyar (pilihan untuk melangsungkan atau membatalkan jual beli) selama keduanya belum berpisah, Atau sabda Beliau: hingga keduanya berpisah. Jika keduanya jujur dan menampakkan dagangannya maka keduanya diberkahi dalam jual belinya dan bila menyembunyikan dan berdusta maka akan dimusnahkan keberkahan jual belinya.;1;0;1;
Apakah semua kurma Khaibar seperti ini? Maka orang itu menjawab: Sesungguhnya kami mengambil satu sha'jenis kurma ini dengan dua sha' kurma lain dan dua sha'kurma ini dengan tiga sha' kurma lain. Maka Beliau bersabda: Janganlah kamu berbuat seperti itu. Juallah dengan dirham kemudian belilah dengan dirham pula. Dan bersabda: Dan dengan timbangan seperti itu pula.;0;1;1;
"Tidaklah bayi yang dilahirkan kecuali setan akan menyentuhnya ketika ia lahir, sehingga mereka menangis keras karena sentuhan setan tersebut, kecuali Maryam dan putranya. Lalu Abu Hurairah berkata; Jika kalian mau bacalah; dan aku mohon perlindungan untuknya serta anak-anak keturunannya kepada (pemeliharaan) Engkau daripada syaitan yang terkutuk. (Ali Imran: 36).";1;0;1;
Tidaklah seseorang mengenakan kain sutera ketika di dunia, melainkan tidak akan dikenakan kepadanya kelak di Akhirat. Telah menceritakan kepada kami Al Hasan bin Umar telah menceritakan kepada kami Mu'tamir telah menceritakan kepada kami Ayahku telah menceritakan kepada kami Abu Utsman kemudian Abu Utsman mengisyaratkan dengan jari telunjuknya dan jari tengahnya.;0;1;1;
"Ya Allah berilah aku mati syahid dijalanMu, dan jadikanlah kematianku di negeri RasulMu, ). Dan Ibnu Zurai' berkata, dari Rauh bin Al Qasim dari Zaid bin Aslam dari bapaknya dari Hafshah binti 'Umar Radhiyallahu'anhuma berkata; Aku mendengar 'Umar seperti hadits ini. Dan Hisyam berkata, dari Zaid dari bapaknya dari Hafshah; Aku mendengar 'Umar Radhiyallahu'anhu.";1;0;1;
perwalianmu menjadi hakku. Lalu Barirah menyampaikan hal ini kepada tuannya namun mereka menolaknya seraya berkata: Jika dia mau untuk membayarmu silakan tapi perwalian tetap menjadi milik kami. Kemudian hal ini disampaikkan oleh 'Aisyah kepada Rasulullah , maka Beliau bersabda: Belilah dia lalu bebaskanlah karena perwalian menjadi hak orang yang membebaskannya.;1;0;1;
Janganlah kalian berjual beli emas dengan emas kecuali sama jumlahnya dan jangan kalian lebihkan yang satu atas lainnya dan janganlah kalian berjual beli uang kertas dengan uang kertas kecuali sama jumlahnya dan jangan kalian lebihkan yang satu atas lainnya dan janganlah kalian berjual beli yang disegerakan (hadir) dengan yang diakhirkan (ghoib, ditangguhkan) .;0;1;0;
Kembalilah kalian untuk menemui isteri-isteri kalian, berdiamlah bersama mereka, ajari dan suruhlah mereka, dan beliau menyebut beberapa perkara yang sebagian kami ingat dan sebagiannya tidak, dan shalatlah sebagaimana kalian melihat aku shalat. Jika shalat telah tiba, hendaklah salah seorang di antara kalian melakukan adzan dan yang paling dewasa menjadi imam.;1;0;1;
Tidaklah salah seorang di antara kalian melainkan telah ditetapkan tempat tinggalnya di neraka atau di surga.' Para sahabat bertanya, 'Kalau begitu, tidak sebaiknyakah kita bertawakkal saja? ' Nabi menjawab: 'Beramallah kalian, sebab masing-masing telah dimudahkan, dan beliau mengutip ayat: '(Adapun orang yang memberi hartanya dan bertakwa) ', (Qs. Al Lail: 5).;1;0;1;
Jika kalian menemukan si anu dan si anu maka bakarlah keduanya dengan api. Kemudian Rasulullah bersabda ketika kami hendak berangkat (keesokan harinya): Sungguh aku telah memerintahkan kalian agar membakar si anu dan si anu dan sesungguhnya tidak boleh ada yang menyiksa dengan api kecuali Allah.. Maka itu, bila kalian menemukan keduanya maka bunuhlah keduanya.;0;1;1;
Janganlah kalian mengharapkan berjumpa dengan musuh. Dan berkata Abu 'Amir telah bercerita kepada kami Mughiroh bin 'Abdur Rohman dari Abu az Zanad dari Al A'roj dari Abu Hurairah Radhiyallahu'anhu dari Nabi Shallallahu'alaihiwasallam bersabda: Janganlah kalian mengharapkan berjumpa dengan musuh. Dan jika kalian telah berjumpa dengan mereka, maka bershabarlah.;1;1;1;
memerintahkan kami untuk bersedekah, maka salah seorang dari kami berusaha mencari sesuatu yang bisa disedekahkan, hingga ia datang dengan membawa satu mud -hasil kerja kerasnya- yang ia berikan kepada Rasulullah Shalallahu 'Alaihi Wa Sallam. Sungguh sekarang aku mengetahui seseorang yang memiliki seratus ribu, seakan-akan dia telah menawarkan dirinya sendiri.;1;0;1;
"Siapa yang menjulurkan pakaiannya (hingga ke bawah mata kaki) dengan sombong, maka Allah tidak akan melihatnya pada hari Kiamat kelak. Lalu Abu Bakar berkata; Wahai Rasulullah, sesungguhnya salah satu dari sarungku terkadang turun sendiri, kecuali jika aku selalu menjaganya? lalu Nabi bersabda: Engkau bukan termasuk orang yang melakukan hal itu karena sombong.";0;1;1;
Sesungguhnya berdusta kepadaku tidak sama dengan orang yang berdusta kepada orang lain. Barangsiapa yang berdusta atas namaku dengan sengaja maka hendaklah dia bersiap-siap (mendapat) tempat duduknya di neraka. Aku juga mendengar Nabi Shallallahu'alaihiwasallam bersabda: Barangsiapa yang meratapi mayat maka mayat itu akan disiksa disebabkan ratapan kepadanya.;0;1;1;
"Seseorang dari kalian apabila mendatangi istrinya (untuk berjima') kemudian membaca do'a; Allahumma jannibnasy syaithaana wa jannibisy syaithaana maa razaqtanaa (Ya Allah, jauhkanlah kami dari setan dan jauhkanlah pula dari anak yang kelak Engkau karuniakan kepada kami), kemudian bila keduanya dikaruniai anak maka setan tidak akan dapat mencelakakan anak itu.";1;0;1;
"Tidaklah salah seorang diantara kalian selain telah ditentukan tempat tinggalnya di neraka atau di surga. Maka seseorang berujar; 'kalau begitu, kita bertawakkal saja ya Rasulullah? ' Nabi menjawab: Jangan, beramallah, sebab semua orang telah dimudahkan, kemudian beliau membaca ayat; 'Adapun orang yang memberikan hartanya lantas bertaqwa' (QS. Allail ayat 5).";1;0;1;
Janganlah kalian menjual kurma kecuali setelah jelas bagusnya dan janganlah kalian berjual beli kurma matang dengan kurma basah . Salim berkata, dan telah mengabarkan kepada saya 'Abdullah dari Zaid bin Tsabit bahwa Rasulullah telah memberi kelonggaran dalam jual beli 'ariyyah yaitu kurma muda dengan kurma matang dan tidak memberi kelonggaran pada selainnya.;0;1;1;
Saya hanyalah manusia biasa, dan kalian seringkali mengadukan sengketa kepadaku, bisa jadi sebagian diantara kalian lebih pandai bersilat lidah daripada lainnya sehingga aku putuskan seperti yang kudengar, maka barangsiapa yang kuputuskan menang dengan menganiaya hak saudaranya, janganlah ia mengambilnya, sebab sama artinya aku ambilkan sundutan api baginya.;0;1;1;
ada seseorang menyiapkan barang dagangan dipasar, lalu ia bersumpah atas nama Allah, sesungguhnya ia telah memberikan barang tersebut dengan apa yang tidak ada padanya kepada seseorang dari kaum muslimin, lalu turunlah ayat: (Sesungguhnya orang-orang yang menukar janjinya dengan Allah dan sumpah-sumpah mereka dengan harga yang sedikit). (QS Al 'Imran: 77).;0;1;0;
berhenti singgah disana, begitu juga 'Umar dan Ibnu 'Umar. Dan dari Nafi' bahwa Ibnu'Umar radhiyallahu'anhuma pernah disana, yaitu di Al Muhashshab, shalat Zhuhur, dan 'Ashar. Dan aku menduga dia berkata: dan shalat Maghrib. Khailid berkata: Aku tidak meragukan tentang shalat 'Isya', lalu dia tidur sejenak disana. Lalu dia menyebutkan hal itu dari Nabi .;1;0;1;
Apakah semua kurma Khaibar seperti ini? Orang itu berkata: Demi Allah, tidak wahai Rasulullah, sesungguhnya kami menukar (barter) satu sha' dari jenis kurma ini dengan dua sha' kurma lain dan dua sha' kurma ini dengan tiga sha' kurma lain. Maka Rasulullah bersabda: Janganlah kamu melakukannya, juallah semua dengan dirham kemudian beli dengan dirham pula.;0;1;0;
Janganlah kalian mengistimewakanku di atas Musa, sebab manusia di hari kiamat nanti akan pingsan sehingga akulah manusia pertama-tama yang bisa siuman. Tiba-tiba Musa telah berdiri di samping 'arsy, sehingga aku tidak tahu apakah dia termasuk yang pingsan ataukah dia telah siuman sebelumku, atau dia diantara manusia yang Allah kecualikan (tidak pingsan).;0;1;1;
Barangsiapa yang menegakkan lailatul qadar (mengisi dengan ibadah) karena iman kepada Allah dan mengharapkan pahala (hanya dariNya) maka akan diampuni dosa-dosa yang telah dikerjakannya, dan barangsiapa yang melaksanakan shaum Ramadhan karena iman kepada Allah dan mengharapkan pahala (hanya dariNya) maka akan diampuni dosa-dosa yang telah dikerjakannya.;1;0;1;
Bukan itu maksudnya. Sesungguhnya yang dimaksud dengan kezhaliman pada ayat itu adalah syirik. Apakah kalian belum pernah mendengar apa yang diucapkan Luqman kepada anaknya saat dia memberi pelajaran: (Wahai anakku, Janganlah kamu berbuat syirik (menyekutukan Allah), karena sesungguhnya syirik itu benar-benar kezhaliman yang besar). (QS Luqman ayat 13).;0;1;1;
"Saya lihat penyakitmu sudah demikian parah, apakah kamu mempunyai seekor kambing? saya menjawab; Tidak. Beliau bersabda: 'Berpuasalah tiga hari, atau memberi makan kepada enam orang miskin yakni sebanyak tetengah sha' untuk setiap orang dan cukurlah rambutmu. Ka'ab berkata; Maka ayat ini turun khusus berkenaan denganku, namun bagi kalian bersifat umum.";1;0;1;
Maukah aku tunjukkan kepada kalian sesuatu yang lebih baik bagi kalian berdua daripada seorang pelayan, apabila kalian berdua hendak tidur maka bertakbirlah kepada Allah sebanyak tiga puluh tiga kali, bertasbihlah sebanyak tiga puluh tiga kali dan bertahmidlah sebanyak tiga puluh empat, dan ini semua lebih baik buat kalian berdua dari seorang pelayan.';1;0;1;
Benarkah kabar bahwa kamu selalu mendirikan shalat di malam hari dan shaum pada siang harinya? Aku jawab: 'Benar . Beliau bersabda: Sungguh jika kamu lakukan terus menerus maka nanti matamu letih dan jiwamu lemah. Sungguh untuk dirimu ada haknya, juga keluargamu punya hak, maka shaumlah dan juga berbukalah, bangun untuk shalat malam dan juga tidurlah.;1;0;1;
"Jauhilah tujuh dosa besar yang membinasakan. Para sahabat bertanya; 'Ya Rasulullah, apa saja tujuh dosa besar yang membinasakan itu? ' Nabi menjawab; menyekutukan Allah, sihir, membunuh jiwa yang Allah haramkan tanpa alasan yang benar, makan riba, makan harta anak yatim, lari dari medan perang, dan menuduh wanita mukmin baik-baik melakukan perzinahan.";0;1;1;
Sesungguhnya Allah berada dihadapan setiap orang dari kalian (saat shalat). Maka bila sedang shalat janganlah seseorang meludah atau sabdanya: janganlah dia membuang dahak. Kemudian Beliau turun lalu menggosok ludah tersebut dengan tangannya. Dan berkata, Ibnu'Umar radhiyallahu'anhuma: Jika seorang dari kalian meludah, maka meludahlah kearah kirinya.;1;1;1;
(barangsiapa diantara pemelihara itu yang mampu maka hendaknya ia menehan diri dari memakan harta anak yatim itu, dan barangsiapa yang miskin maka ia boleh makan harta itu menurut yang patut), ayat ini turun pada wali anak yatim yang memelihara dan menjaga hartanya, dan jika ia seorang miskin maka ia boleh memakannya dengan cara ma'ruf (yang patut).;1;0;1;
Barangsiapa bersumpah dengan agama selain Islam, maka dia seperti yang dikatakannya, dan barangsiapa membunuh dirinya dengan sesuatu, ia disiksa di neraka jahannam dengan sesuatu yang digunakannya untuk bunuh diri, dan melaknat seorang mukmin bagaikan membunuhnya, dan barangsiapa menuduh seorang mukmin dengan kekafiran, maka dia seperti membunuhnya.;0;1;1;
Hai manusia, rendahkanlah suara kalian ketika berdoa, sebab kalian tidak menyeru dzat yang tuli lagi tidak ghaib, hanyasanya kalian menyeru kepada Dzat yang Maha mendengar lagi Maha melihat. Kemudian beliau bersabda: hai Abdullah bin Qais, maukah kamu kuajari kalimat yang menjadi harta karun surga?, yaitu ucapan laa-haula walaa quwwata illa billah.;1;0;1;
Nabi melarang berpuasa pada hari Raya 'Iedul Fithri dan 'Iedul 'Adhha dan juga melarang berkerudung dengan satu helai kain (berselimut sehingga seluruh bagian badannya tertutup) dan juga melarang seseorang duduk dengan memeluk lututnya hingga mengenai pundaknya dan menutupnya dengan selembar kain dan melarang pula shalat setelah Shubuh dan 'Ashar.;0;1;0;
"Kemudian Nabi di bonceng oleh Ali bin Abu Thalib, lalu beliau menyuruhnya untuk mengumumkan mengenai ayat Bara'ah. Abu Hurairah berkata; Maka Ali bersama kami mengumumkan di Mina pada hari kurban mengenai ayat Bara'ah dan orang musyrik tidak boleh melakukan haji setelah tahun tersebut, dan orang telanjang tidak boleh melakukan thawaf di Ka'bah.";0;1;1;
Sepertinya kamu ingin menunaikan ibadah haji. Ia pun berkata, Demi Allah, tidak ada yang menghalangiku kecuali sakit. Beliau pun bersabda: Tunaikanlah haji, dan berilah syarat. Bacalah: 'ALLAHUMMA MAHILLII HAITSU HABASTANII (Ya Allah, tempat miqatku adalah di tempat Engkau merintangiku).' Saat itu, ia adalah isteri daripada Miqdad bin Al Aswad.;1;0;1;
Janganlah sekali-kali seorang laki-laki berduaan dengan perempuan kecuali dengan ditemani muhrimnya. Lalu seorang laki-laki bangkit seraya berkata, Wahai Rasulullah, isteriku berangkat hendak menunaikan haji sementara aku diwajibkan untuk mengikuti perang ini dan ini. beliau bersabda: Kalau begitu, kembali dan tunaikanlah haji bersama isterimu.;0;1;1;
sembunyi-sembunyi di Makkah, namun beliau mengeraskan suara bacaan, saat orang-orang musyrik mendengar (suara bacaan beliau), mereka mencaci Al-Qur'an dan orang yang membawanya. Maka Allah Azza wa Jalla pun menurunkan ayat kepada nabi-Nya: '(Dan janganlah engkau menyaringkan bacaan shalatmu dan jangan pula melirihkannya) ', (Qs. Al-Isra': 110).;0;1;1;
Rasulullah memerintahkan kami tujuh perkara dan melarang kami dari tujuh perkara, beliau melarang kami dari memakai cincin emas, mengenakan sutera, dibaj, istabraq (kain sejenis sutera), qasiy dan misarah (yaitu kain yang terbuat dari campuran sutera), dan memerintahkan kami untuk mengiringi jenazah, menjenguk orang sakit dan menebarkan salam.;1;0;1;
Rasulullah melarang menyongsong (mencegat) kafilah dagang (sebelum mereka tahu harga di pasar) dan melarang pula orang kota menjual kepada orang desa. Aku bertanya kepada Ibnu 'Abbas Radhiyallahu'anhuma: Apa arti sabda Beliau dan janganlah orang kota menjual kepada orang desa . Dia menjawab: Janganlah seseorang jadi perantara bagi orang kota.;0;1;0;
Janganlah kamu tahan tanganmu dari berinfaq karena takut miskin, sebab nanti Allah menyempitkan reziki bagimu. Telah menceritakan kepada kami 'Utsman bin Abu Syaibah dari 'Abdah dan Beliau Shallallahu'alaihiwasallam berkata,: Janganlah kamu menghitung-hitung untuk bershadaqah karena takut miskin, sebab nanti Allah menyempitkan rezeki bagimu.;0;1;1;
Biarkanlah dia karena bagi orang yang benar ucapannya wajib dipenuhi. Kemudian Beliau berkata: Berikanlah untuknya seekor anak unta. Mereka berkata: Wahai Rasulullah, tidak ada kecuali yang umurnya lebih tua. Maka Beliau bersabda: Berikanlah kepadanya, karena sesungguhnya yang terbaik diantara kalian adalah yang paling baik menunaikan janji.;1;0;0;
Janganlah seseorang memeras susu ternak orang lain tanpa seidzinnya. Apakah seorang dari kalian suka bila rumahnya didatangi lalu dirusak pintunya kemudian simpanan makanannya diambil. Karena sesungguhnya puting susu ternak mereka adalah makanan simpanan mereka, maka janganlah seseorang memeras susu ternak orang lain kecuali dengan idzinnya.;0;1;0;
"Dahulu orag-orang jahiliyyah menjual daging anak unta yang masih dalam kandungan. Dia berkata; Yang dimaksud dengan habalul habalah adalah unta dibeli berupa apa yang ada dalam kandungannya kemudian unta tersebut mengandung apa yang diperjual belikan itu, maka kemudian Nabi Shallallahu 'alaihi wa salam melarang praktek jual beli seperti itu.";0;1;1;
Mimpi yang baik adalah berasal dari Allah, sedang mimpi yang buruk berasal dari setan, maka barangsiapa melihat sesuatu yang tidak disukainya, hendaklah ia meludah ke samping kirinya sebanyak tiga kali, dan mintalah perlindungan dari setan, sesungguhnya mimpinya tersebut tidak akan membahayakannya, dan setan tidak mungkin bisa menyerupaiku.;1;0;1;
Janganlah salah seorang di antara kalian berkata, 'Ya Allah, ampunilah aku jika Engkau berkenan. Ya Allah, rahmatilah aku jika Engkau berkenan. Ya Allah, berilah aku rejeki jika Engkau berkenan'. Hendaklah ia serius dalam permintaannya, sebab Allah bisa melakukan apa saja sekehendak-Nya dan sama sekali tak ada siapapun yang bisa memaksanya.;1;1;1;
Kedua mata boleh mencucurkan air mata, hati boleh bersedih, hanya kita tidaklah mengatakan kecuali apa yang diridhai oleh Rabb kita. Dan kami dengan perpisahan ini wahai Ibrahim pastilah bersedih. Dan diriwayatkan oleh Musa dari Sulaiman bin Al Mughirah dari Tsabit dari Anas bin Malik Radhiyallahu'anhu dari Nabi Shallallahu'alaihiwasallam.;1;0;1;
"Janganlah kalian songsong (cegat) kafilah dagang (sebelum mereka sampai di pasar) dan janganlah orang kota menjual kepada orang desa. Aku bertanya kepada Ibnu 'Abbas Radhiyallahu'anhuma: Apa arti sabda Beliau; dan janganlah orang kota menjual untuk orang desa. Dia menjawab: Janganlah seseorang jadi perantara (broker, calo) bagi orang kota.";1;1;0;
meniupnya dan membacakan: QULHUWALLAHU AHAD.. dan, QUL `A'UUDZU BIRABBIL FALAQ... serta, QUL `A'UUDZU BIRABBIN NAAS.. Setelah itu, beliau mengusapkan dengan kedua tangannya pada anggota tubuhnya yang terjangkau olehnya. Beliau memulainya dari kepala, wajah dan pada anggota yang dapat dijangkaunya. Hal itu, beliau ulangi sebanyak tiga kali.;1;0;1;
Kamu bershadaqah ketika kamu dalam keadaan sehat dan rakus, kamu berangan-angan jadi orang kaya dan takut menjadi faqir. Maka janganlah kamu menunda-nundanya hingga ketika nyawamu berada di tenggorakannmu (kamu baru mau bershadaqah), lalu kamu berkata untuk si fulan segini dan si fulan segini padahal harta itu telah menjadi milik si fulan.;0;1;1;
Sekiranya Nabi tidak melarang kami untuk mengharapkan kematian, niscaya kami akan mengharapkan kematian. Sesungguhnya para Muhammad yang telah mendahului kami, mereka telah pergi sementara mereka tidak mendapatkan bagian sedikitpun dari kehidupan dunia, dan sekiranya kami mendapatkan bagian dunia, maka kami hanya mendapatkan sepetak tanah.;0;1;1;
Nabi Shallallahu'alaihiwasallam pernah mengerjakan shalat jenazah untuk seorang laki-laki yang telah dikebumikan pada malam hari. Beliau mengerjakannya bersama dengan para sahabatnya. Saat itu Beliau bertanya tentang jenazah tersebut: Siapakah orang ini?. Mereka menjawab: Si anu, yang telah dikebumikan kemarin. Maka mereka menyolatkannya.;1;0;1;
Makanlah. Lalu Beliau membiarkan pembantu dan nampan itu hingga mereka selesai makan kemudian datang mengganti nampan dengan nampan yang baru lalu membawa masuk nampan yang pecah. Dan Ibnu Abi Maryam berkata, telah mengabarkan kepada kami Yahya bin Ayyub telah menceritakan kepada kami Humaid telah menceritakan kepada kami Anas dari Nabi .;1;0;1;
Siapa yang membebaskan bagiannya dari budak yang dimiliki secara berserikat, maka wajib baginya untuk membebaskan seluruhnya seandainya dia memiliki harta sebanyak harga budaknya, dan jika tidak, maka si budak wajib tetap berusaha untuk membebaskan sisa status kebudakannya dengan tidak menyusahkan orang yang telah memerdekkan sebagiannya.;1;0;1;
Jika kalian melihat jenazah maka berdirilah hingga dia meninggalkan (berlalu dari) kalian. Berkata, Sufyan berkata, Az Zuhriy telah mengabarkan kepada saya Salim dari bapaknya berkata, telah mengabarkan kepada kami 'Amir bin Rabi'ah dari Nabi Shallallahu'alaihiwasallam. Al Humaidiy menambahkan: Hingga meninggalkan kalian atau diletakkan.;1;0;1;
Mengapa kalian tidak memberi tahu aku?. Mereka menjawab: Kami memakamkannya pada malam yang gelap gulita dan kami sungkan untuk membangunkan anda. Maka Beliau berdiri dan membariskan kami di belakang Beliau. Ibnu 'Abbas Radhiyallahu'anhu berkata,: Dan aku hadir bersama mereka, maka kemudian Beliau melaksanakan shalat untuknya (jenazah) .;1;0;1;
Jika kamu lepas anjingmu yang terlatih dengan menyebut nama Allah, maka makanlah apa yang ia tangkap untuk kamu, meskipun mereka membunuhnya. Kecuali jika anjing tersebut memakannya, sebab aku kawatir anjing itu menangkap untuk dirinya sendiri. Dan jika ada anjing lain bersama anjing tersebut, maka janganlah kamu makan (hasil buruannya).;0;1;1;
"Nabi tidak pernah sekalipun melaksanakan shaum sebulan penuh kecuali puasa Ramadhan. Dan beliau seseorang yang rajin puasa sehingga sehingga ada yang berkomentar; Tidak, demi Allah, beliau belum pernah tidak shaum. Namun sering-sering beliau juga tidak puasa sehingga ada seorang yang berkata; Tidak, demi Allah, Beliau belum pernah shaum.";1;0;1;
"Tenanglah wahai Aisyah, berlemah lembutlah dan janganlah kamu bersikeras dan janganlah kamu berkata keji. Aisyah berkata; Apakah anda tidak mendengar apa yang mereka katakan? beliau bersabda: Tidakkah kamu mendengar apa yang saya ucapkan, saya telah membalasnya, adapun jawabanku akan dikabulkan sementara do'a mereka tidak akan diijabahi.";1;1;1;
Pada setiap ruas tulang ada kewajiban shadaqah. Setiap hari dimana seseorang terbantu dengan tunggangannya yang mengangkat atau mengangkut barang-barangnya di atasnya adalah shadaqah. Ucapan yang baik adalah shadaqah dan setiap langkah yang dilakukan seseorang menuju shalat adalah shadaqah dan orang yang menunjuki jalan adalah shadaqah.;1;0;1;
"Diantara dosa besar adalah, menyekutukan Allah, durhaka kepada orang tua, -atau ia mengatakan - sumpah dusta. Syu'bah ragu kepastian redaksinya. Dan Mu'adz mengatakan telah menceritakan kepada kami Syu'bah mengatakan; Dosa besar ialah menyekutukan Allah, sumpah dusta, dan durhaka kepada orang tua. Atau ia mengatakan; dan membunuh orang.";0;1;1;
Amma ba'du. Allah memilih untuk Rasul-Nya apa yang berada di sisi-Nya, untuk mengatasi apa yang berada di sisi kalian, dan kitab inilah yang dengannya Allah memberi petunjuk kepada rasul kalian, maka ambillah sebagai petunjuk, niscaya kalian mendapatkan petunjuk, hanyasanya dengan kitab itulah Allah memberi petunjuk (hidayah) rasul-Nya.;1;0;1;
Jika seorang isteri menginfaqkan (bershadaqah) makanan keluarganya yang tujuannya bukan mencari kerusakan maka baginya pahala dari apa yang diinfaqkan itu dan begitu juga pahala bagi suaminya dari harta hasil usahanya itu. Dan begitu juga seorang penjaga gudang akan mendapatkan pahala tanpa dikurangi sedikitpun pahala masing-masingnya.;1;0;1;
melarang seseorang menjual makanan (yang dibelinya) hingga telah menjadi miliknya secara sah. Aku bertanya kepada Ibnu 'Abbas: Bagaimana maksudnya? Dia menjawab: Hal itu bila dirham dengan dirham dan pembayaran makanannya ditangguhkan. Abu 'Abdullah Al Bukhariy berkata: Murjauna maknanya sama dengan muakhkhoruuna, artinya ditangguhkan.;0;1;0;
"Sesungguhnya Musa adalah orang yang sangat pemalu, hal itu sebagaimana firman Allah: Hai orang-orang yang beriman, janganlah kamu menjadi seperti orang-orang yang menyakiti Musa; maka Allah membersihkannya dari tuduhan-tuduhan yang mereka katakan. Dan adalah dia seorang yang mempunyai kedudukan terhormat di sisi Allah. (Al Ahzaab: 69).";1;0;1;
