hadis;anjuran;larangan;informasi;kitab
Ayat ini turun berkenaan dengan seorang yang memelihara anak yatim lalu ingin mengambil harta anak yatim tersebut apabila membutuhkannya sesuai dengan jumlah hartanya secara ma'ruf (yang patut).;0;0;1;0
Jauhilah tujuh perkara yang membinasakan. Para sahabat bertanya: Wahai Rasulullah, apakah itu? Beliau bersabda: Syirik kepada Allah, sihir, membunuh jiwa yang diharamkan oleh Allah kecuali dengan haq, memakan riba, makan harta anak yatim, kabur dari medan peperangan dan menuduh seorang wanita mu'min yang suci berbuat zina.;0;1;0;0
Beliau tidak pernah berkata kepadaku terhadap apa yang aku lakukan,: Kenapa kamu berbuat begini begitu dan tidak pernah juga mengatakan terhadap sesuatu yang tidak aku lakukan,: Kenapa kamu tidak berbuat begini begitu.;0;0;1;0
Wah, inilah harta yang menguntungkan, atau harta yang pahalanya mengalir terus. Pada kalimat ini Abu Salamah ragu. Sungguh aku sudah mendengar apa yang kamu katakan dan aku berpendapat sebaiknya kamu shadaqahkan buat kerabatmu. Maka Abu Thalhah berkata: Aku akan laksanakan wahai Rosululloloh. Lalu Abu Thalhah membagikannya untuk kerabatnya dan anak-anak pamannya. Dan berkata Isma'il dan 'Abdullah bin Yusuf dan Yahya bin Yahya dari Malik: (Inilah harta yang pahalanya) mengalir terus.;0;0;1;0
Ya. Lalu laki-laki itu berkata: Sesungguhnya aku memiliki kebun yang penuh dengan bebuahannya dan aku bersaksi kepada Tuan bahwa aku menshadaqahkan kebun itu atas namanya.;0;0;1;0
Wahai Bani an-Najjar, tentukanlah harganya (juallah) kepadaku kebun-kebun kalian ini. Mereka berkata: Demi Allah, kami tidak membutuhkan uangnya kecuali kami berikan untuk Allah.;0;0;1;0
Jika kamu mau, kamu pelihara pohon-pohonnya lalu kamu shadaqahkan (hasil) nya. Maka 'Umar menshadaqahkannya, dimana tidak dijual pepohonannya tidak juga dihibahkannya dan juga tidak diwariskannya, (namun dia menshadaqahkan hartanya itu) untuk para fakir, kerabat,. untuk membebaskan budak, fii sabilillah (di jalan Allah), untuk menjamu tamu dan ibnu sabil. Dan tidak dosa bagi orang yang mengurusnya untuk memakan darinya dengan cara yang ma'ruf (benar) dan untuk memberi makan teman-temannya asal bukan untuk maksud menimbunnya.;0;0;1;0
Jika kamu mau, kamu shadaqahkan (hasil) nya. Maka 'Umar menshadaqahkannya untuk para fakir dan miskin, kerabat dan untuk menjamu tamu.;0;0;1;0
Wahai Bani an-Najjar, tentukanlah harganya (juallah) kepadaku kebun-kebun kalian ini. Mereka berkata: Demi Allah, kami tidak membutuhkan uangnya akan tetapi kami berikan untuk Allah.;0;0;1;0
Jangan kamu beli dan jangan kamu mengambil kembali shadaqahmu.;0;1;0;0
Warisanku tidaklah dibagi-bagi baik berupa dinar maupun dirham. Apa yang aku tinggalkan selain berupa nafkah buat istri-istriku dan para pekerjaku, semuanya adalah sebagai shadaqah.;0;0;1;0
bahwa 'Umar memberi persyaratan pada harta yang diwaqafkannya yaitu pengurusnya boleh memakannya, boleh juga memberi makan temannya dan tidak untuk menimbun harta.;0;0;1;0
Wahai Bani An-Najjar, tentukanlah harganya (juallah) kepadaku kebun-kebun kalian ini. Mereka berkata: Kami tidak membutuhkan uangnya akan tetapi kami berikan untuk Allah.;0;0;1;0
merasa kehilangan bejana perak yang bergaris emas, lalu Rasulullah Shallallhu 'Alaihi Wasallam menyumpah keduanya. Pada kemudian hari bejana itu ditemukan di Makkah. Mereka berkata: Kami telah membelinya dari Tamim dan Adi. Lalu berdirilah dua orang dari wali Bani Sahmi dan bersumpah: Persaksian kami lebih benar dari pada persaksian mereka berdua, dan bejana itu adalah milik sahabat mereka. Ia (Ibnu 'Abbas) berkata: Dan tentang mereka itulah ayat QS Al Ma'idah 106 turun, yang artinya: (Wahai orang-orang beriman bersaksilah kalian ketika salah seorang dari kalian meninggal).;0;1;1;0
Pegilah kamu ke kebunmu dan pisahkanlah masing-masing kurma jenis sesuai jenisnya. Maka aku kerjakan lalu aku memanggil Beliau. Ketika mereka melihat Beliau, mereka segera saja mendesakku untuk melunasi hutang pada saat itu juga. Tatkala Beliau melihat apa yang mereka kerjakan, Belia mengelilingi salah satu tempat menebah kurma yang paling besar sebanyak tida kali kemudian duduk di dekatnya lalu berkata: Panggilah sahabat-sahabatmu. Dan Beliau terus saja menimbang kurma untuk mereka higga akhirnya Allah (dengan idzin-Nya) menyelesaikan amanah bapakku dan demi Allah telah ridha dengan terlunaskannya amanah bapakku dan aku pulang kepada saudara-saudara perempuanku tidak membawa sebutir buah kurma pun. Dan demi Allah, tempat menebah kurma masih utuh seperti sebelumnya seolah tidak berkurang satu butirpun buah kurmanya. Berkata Abu 'Abdullah Al-Bukhariy: ughruu bii artinya hiijuw bii (timbul/spontan) sepereti firman Allah fa aghrainaa bainahul 'adaawata wal baghdhao' (Maka kami tibmbulkan diantara mereka permusuhan dan kebencian);0;0;1;0
amal apakah yang paling utama? Beliau menjawab: Sholat pada waktunya. Kemudian aku tanyakan lagi: Kemudian apa? Beliau menjawab: Kemudian berbakti kepada kedua orang tua. Lalu aku tanyakan lagi: Kemudian apa lagi? Beliau menjawab: Jihad di jalan Allah. Maka aku berhenti menyakannya lagi kepada Rasulullah . Seandainya aku tambah terus pertanyaan, Beliau pasti akan menambah jawabannya kepadaku.;0;0;1;0
Tidak ada lagi hijrah setelah kemenangan (Makkah) akan tetapi yang tetap ada adalah jihad dan niat. Maka jika kalian diperintahkan berangkat berjihad, berangkatlah.;1;0;1;0
Tidak. Tetapi jihad yang paling utama (buat kaum wanita) adalah haji mabrur.;0;0;1;0
Aku tidak menemukannya . Beliau melanjutkan: Apakah kamu sanggup jika seorang mujahid keluar berjihad sedangkan kamu masuk ke dalam masjidmu lalu kamu tegakkan ibadah tanpa henti dan kamu berpuasa tanpa berbuka? Orang itu berkata: Mana ada orang yang sanggup berbuat begitu. Abu Hurairah RA berkata: Sesunguhnya kuda seorang mujahid yang dikekang talinya untuk berperang akan ditulis sebagai kebaikan.;0;0;1;0
Seorang mu'min yang berjihad di jalan Allah dengan jiwa dan hartanya. Mereka bertanya lagi: Kemudian siapa lagi? Beliau menjawab: Seorang mu'min yang tinggal diantara bukit dari suatu pegunungan dengan bertaqwa kepada Allah dan meninggalkan manusia dari keburukannya.;0;0;1;0
Perumpamaan seorang mujahid di jalan Allah, dan hanya Allah yang paling tahu siapa yang berjihad di jalan-Nya, seperti seorang yang melaksanakan shoum (puasa) dan berdiri (shalat) terus menerus. Dan Allah berjanji kepada mujahid di jalan-Nya, dimana bila Dia mewafatkannya maka akan dimasukkannya ke surga atau bila Dia mengembalikannya dalam keadaan selamat dia akan pulang dengan membawa pahala atau ghonimah (harta rampasan perang) .;0;0;1;0
"Ada orang-orang dari ummatku yang diperlihatkan kepadaku sebagai pasukan perang di jalan Allah dimana mereka mengarungi lautan sebagai raja-raja di atas singgasana atau seperti bagaikan raja-raja di atas singgasana. Ishaq ragu dalam kalimat ini. Ummu Haram berkata; Aku katakan: Wahai Rasulullah, do'akanlah agar Allah menjadikan aku salah seorang dari mereka. Maka Rasulullah berdo'a untuknya. Kemudian Beliau meletakkan kepalanya (tertidur) lalu terbangun sambil tertawa. Ummu Haram berkata; Aku tanyakan: Apa yang membuat Tuan tertawa wahai Rasulullah. Beliau menjawab: Ada orang-orang dari ummatku yang diperlihatkan kepadaku sebagai pasukan perang di jalan Allah. Sebagaimana ucapan Beliau yang pertama tadi. Ummu Haram berkata; Aku katakan: Wahai Rasulullah, do'akanlah kepada Allah agar Dia menjadikan aku salah seorang dari mereka. Beliau berkata: Kamu akan menjadi diantara orang-orang yang pertama kali. Maka Ummu Haram mengarungi lautan pada zaman Mu'awiyah bin Abi Sufan. Setelah keluar dari (mengarungi) lautan dia dilempar oleh hewan tunggangannya hingga menewaskannya.";0;0;1;0
barangsiapa yang beriman kepada Allah, menegakkan shalat, berpuasa bulan ramadhan, maka sudah pasti Allah akan memasukkannya kedalam surga, baik apakah dia berjihad di jalan Allah atau dia hanya duduk tinggal di tempat di mana dia dilahirkan. Mereka bertanya: Wahai Rasulullah, apakah tidak sebaiknya kami sampaikan berita gembira ini kepada orang-orang? Beliau bersabda: Sesungguhnya di surga itu ada seratus derajat (kedudukan) yang Allah menyediakannya buat para mujahid di jalan Allah dimana jarak antara dua derajat seperti jarak antara langit dan bumi. Untuk itu bila kalian minta kepada Allah maka mintalah surga firdaus karena dia adalah tengahnya surga dan yang paling tinggi. Aku pernah diperlihatkan bahwa diatas firdaus itu adalah singgasanannya Allah Yang Maha Pemurah dimana darinya mengalir sungai-sungai surga. Berkata Muhammad bin Fulaih dari bapaknya: Diatasnya adalah singgasanannya Allah Yang Maha Pemurah.;0;1;1;0
Pada malam (Isra' dan Mi'raj) aku ditemui oleh dua malaikat yang mengajakku mendaki sebuah pohon lalu keduanya memasukkan aku ke sebuah negeri (kampung) yang terbaik dan paling utama yang belum pernah aku melihat yang lebih bailk darinya. Kedua malaikat itu berkata: Adapun negeri ini adalah kampungnya para syuhada' (orang yang mati syahid) .;0;0;1;0
Pergi keluar berperang di jalan Allah pada awal (pagi) hari atau pergi keluar berperang pada akhir (siang) hari lebih baik dari pada dunia dan seisinya.;0;1;1;0
Sungguh panjang (sehasta) ujung busur panah di surga lebih baik dari apa yang padanya matahari terbit dan terbenam. Dan Beliau juga bersabda: Pergi keluar berperang di jalan Allah pada awal (pagi) hari atau pergi keluar berperang pada akhir (siang) hari lebih baik dari pada dunia dan seisinya.;0;1;1;0
Berangkat pada awal hari (pagi) atau berangkat pada akhir hari (siang) untuk berperang di jalan Allah lebih baik dari pada dunia dan apa saja yang ada diatasnya .;0;1;1;0
Tidak ada seorang hamba pun yang meninggal dunia, di dimana di sisi Allah dia mendaptkan balasan, yang lebih baik sehingga membuatnya berhasrat untuk kembali lagi ke dunia dan sungguh dia mendapatkan dunia beserta isinya kecuali orang yang mati syahid karena dia melihat keutamaan mati syahid. Sungguh dia menginginkan dapat kembali ke dunia kemudian dia (berperang) dan mati syahid sekali lagi.;0;0;1;0
Pergi keluar berperang di jalan Allah pada awal (pagi) hari atau pergi keluar berperang pada akhir (siang) hari lebih baik dari pada dunia dan seisinya. Dan sungguh panjang (sehasta) busur panah seorang dari kalian di surga atau tempat (sarung) cambuknya lebih baik dari dunia dan seisinya. Dan seandainya seorang perempuan (bidadari) penduduk surga muncul di tengah penduduk bumi niscaya ia akan menerangi apa yang ada diantara keduanya (cakrawala langit dan bumi) dan arama wanginya akan memenuhi cakrawala itu dan sungguh kerudung yang ada di kepalanya itu lebih baik dari pada dunia dan seisinya.;0;1;1;0
seandainya ada sebagian orang-orang yang beriman tidak baik hati mereka dengan tidak mau mengikutiku untuk berperang dan aku tidak mampu lagi untuk membawa mereka. Sungguh aku tidak akan pernah mau ketinggalan dari pasukan perang (untuk berperang) di jalan Allah. Dan demi Dzat yang jiwaku di tangan-Nya, sungguh aku menginginkan untuk berperang lalu aku terbunuh di jalan Allah kamudian aku dihidupkan kembali lalu aku terbunuh kemudian dihidupkan kembali lalu terbunuh lagi kemudian aku dihiidupkan kembali lalu terbunuh lagi.;0;0;1;0
Zaid akan memegang bendera perang lalu dia gugur kemudian bendera itu dipegang oleh Ja'far lalu dia pun gugur kemudian bendera itu dipegang oleh 'Abdullah bin Rawahah namun diapun gugur pula. Akhirnya bendera itu diambil oleh Khalid bin Al Walid padahal sebelumnya dia tidak ditunjuk. Maka lewat dialah kemenangan dapat diraih. Dan Anas berkata: Kejadian itu menggembirakan kami seolah mereka ada bersama kami. Ayyub berkata: Kejadian itu (karamah para suhada') tidaklah menjadikan mereka ingin untuk kembali bersama kami (di dunia kecuali bila mati syahid kembali untuk kedua kali) . Dan kedua matanya berlinang air mata.;0;0;1;0
Ada orang-orang dari ummatku yang diperlihatkan kepadaku sebagai pasukan perang di jalan Allah dimana mereka mengarungi lautan yang hijau bagaikan raja-raja di atas singgasana. Ummu Haram berkata: Do'akanlah agar Allah menjadikan aku salah seorang dari mereka. Maka Beliau mendo'akannya. Kemudian Beliau tertidur kembali untuk kedua kalinya dan kembali berbuat seperti sebelumnya. Dan Ummu Haram juga bertanya sebagaimana yang sudah ditanyakannnya dan Beliau pun menjawab sama dengan sebelumnya. Maka Ummu Haram berkata: Do'akanlah agar Allah menjadikan aku salah seorang dari mereka.. Beliau bersabda: Kamu akan menjadi diantara orang-orang yang pertama kali. Maka pada suatu masa, Ummu Haram berangkat berperang bersama suaminya 'Ubadah bin ash-Shomit sebagai salah seorang dari Kaum Muslimin yang pertama kali berperang dengan mengarungi lautan bersama Mu'awiah. Setelah selesai dari perang, mereka kembali dan singgah di negeri Syam. Kemudian Ummu Haram diberi hewan untuk ditunggangi namun dia tersungkur jatuh hinga meninggal dunia.;0;0;1;0
Malaikat Jibril Alaihis Salam mengabarkan kepada Nabi bahwa mereka (utusan yang telah dibunuh) telah berjumpa dengan Robb mereka, Dia ridha kepada mereka dan memberikan kebahagian kepada mereka. (Mereka) berkata,: kami telah membaca: (Kami telah menyampaikan kepada kaum kami bahwa kami telah berjumpa dengan Robb, Dia ridha terhadap kami dan memberikan kebahagiaan kepada kami ). Lalu (ayat) ini dihapus. Kemudian Nabi berdo'a selama empa puluh hari (dalam shalat) shubuh mengutuk perkampungan mereka, Dzakwan, Bani Lahyan dan Bani 'Ushoyyah yang telah durhaka kepada Allah dan Rosul-Nya .;0;0;1;0
tiadalah kamu melainkan seujung jari yang berdarah, dan di jalan Allah ada sesuatu yang kamu peroleh;0;0;1;0
tidaklah seseorang terluka di jalan Allah, dan Allahlah yang paling tahu siapa yang terluka di jalan-Nya, kecuali dia akan datang pada hari qiyamat dalam keadaan berwarna dengan warna darah dan wanginya adalah semerbak minyak kasturi.;0;0;1;0
Aku telah bertanya kepadamu bagaimana kesudahan peperangan antara kalian dengannya lalu kamu jawab bahwa peperangan yang terjadi bergantian saling mengalahkan. Begitulah adanya para rasul, dimana dia diuji kemudian akhirnya mereka mendapatkan kejayaan.;0;0;1;0
Sesungguhnya diantara hamba-hamba Allah ada hamba yang bila bersumpah atas nama Allah pasti akan dilaksanakannya.;0;0;1;0
Aku menulis ayat ke dalam shuhuf lalu aku kehilangan satu ayat yang aku pernah dengar Rasulullah membacanya. Kemudian aku tidak mendapatkannya kecuali ada pada Khuzaimah bin Tsabit, seorang shahabat yang persaksiannya dijadikan oleh Rasulullah seperti persaksian dua orang. Ayat dimaksud adalah QS al-Ahzab 23 yang artinya (Dan diantara Kaum Mu'minin ada orang-orang yang menepati apa yang telah mereka janjikan kepada Allah).;0;0;1;0
Kamu masuk Islam dulu kemudian berperang. Maka laki-laki itu masuk Islam lalu berperang hingga terbunuh. Kemudian Rasulullah bersabda: Orang ini amalnya sedikit namun diberi pahala yang banyak.;0;0;1;0
Wahai Ummu Haritsah, sesungguhnya di surga ada taman-taman dan sungguh anakmu itu telah menempati surga Firdus yang paling tinggi.;0;0;1;0
Siapa yang berperang untuk meninggikan kalimat Allah dialah yang disebut fii sabilillah.;0;1;1;0
Kedua kaki seorang hamba yang berdebu fi sabilillah tidak akan disentuh oleh api neraka.;0;0;1;0
Inilah 'Ammar, orang yang akan dibunuh oleh kelompok durjana. 'Ammar mengajak mereka kepada Allah sedang mereka mengajak 'Ammar ke neraka.;0;0;1;0
meletakkan senjata lalu mandi, Beliau didatangi oleh Malaikat Jibril dalam keadaan kepalanya dipenuhi dengan debu lalu berkata: Engkau telah meletakkan senjata? Sungguh, demi Allah, aku belum meletakkannya. Maka Rasulullah bertanya: Kemana lagi? Jibril berkata: Itu dia disana. Sambil memberi isyarat ke kampung Bani Quraizhoh. Maka Rasulullah pun keluar untuk menghadapi mereka.;0;0;1;0
Rasulullah berdo'a untuk mengutuk orang-orang yang membunuh para sahabat Bi'ru Ma'unah selama tiga puluh shubuh atas perkampungan mereka, suku Dzakwan dan 'Ushoyyah yang telah durhaka kepada Allah dan Rosul-Nya. Anas berkata: Telah ditutunkan ayat dari Al Qur'an berkenaan dengan orang-orang yang telah dibunuh di Bi'ru Ma'unah dan kami telah membacanya namun kemudian dihapus setelah itu, yaitu berbunyi: (Sampaikanlah kepada kaum kami bahwa kami telah berjumpa dengan Robb kami Dia meridhai kami dan memberikan kebahagian kepada kami).;0;0;1;0
Orang-orang minum khomer pada awal siang di hari perang Uhud (sebelum khomer diharamkan) lalu mereka terbunuh sebagai syuhada', lalu dikatakan kepada Sufyan: Apakah mereka terbunuh pada sore hari di hari itu juga? Dia menjawab: Dalam hal ini tidak.;0;0;1;0
Janganlah kamu menangis. Sungguh para Malaikat senantiasa terus menaunginya dengan sayap-sayap mereka. Aku bertanya kepada Shadaqah: Apakah selagi ada disitu hingga diangkat? Dia menjawab: Sepertinya seperti itu yang Beliau katakan.;0;1;1;0
Tidak seorangpun yang masuk surga namun dia suka untuk kembali ke dunia, karena menurutnya di dunia tidak ada yang bernilai sedikit pun, kecuali orang yang mati syahid dimana dia berkeinginan untuk kembali ke dunia kemudian berperang lalu terbunuh hingga sepuluh kali karena dia melihat keistimewaan karamah (mati syahid).;0;0;1;0
Ketahuilah oleh kalian bahwa surga itu berada dibawah naungan pedang. Hadits ini ditelusuri pula oleh Al-Uwaisiy dari Ibnu Abu Az-Zanad dari Musa bin 'Uqbah.;0;0;1;0
orang yang paling baik, paling berani dan paling dermawan. Sungguh pernah terjadi gempa bumi menimpa penduduk Madinah dan Nabi orang yang mendahului mereka (mencari sumber gempa) dengan menunggang kuda kemudian berkata: Kami temui (gempa itu) hanyalah lautan.;0;0;1;0
Berikan selendangku (kainku). Seandainya aku memiliki banyak pohon berduri ini sebagai harta maka aku akan bagikan kepada kalian lalu kalian tidak akan mendapati aku sebagai orang yang pelit, dusta atau pengecut.;0;0;1;0
ALLAHUMMA INNII A'UUDZU BIKA MINAL JUBNI WA A'UUDZU BIKA AN URADDA ILAA ARDZALIL 'UMURI WA A'UDZU BIKA MIN FITNATID DUNYA WA A'UUDZU BIKA MIN 'ADZAABIL QOBRI (Ya Allah aku berlindung kepada-Mu dari sikap pengecut dan aku berlindung kepada-Mu dari dikembalikan kepada serendah-rendahnya usia (pikun) dan aku berlindung kepada-Mu dari fitnah dunia dan aku berlindung kepada-Mu dari siksa qubur) Lalu aku ceritakan hal ini kepada Mush'ab dan dia membenarkannya.;0;0;1;0
ALLAAHUMMA INNII A'UUDZU BIKA MINAL 'AJZI WAL KASALI WAL JUBNI WAL HAROMI WA A'UUDZU BIKA MIN FITNATIL MAHYAA WAL MAMAAT WA A'UUDZU BIKA MIN 'ADZAABIL QOBRI (Ya Allah aku berlindung kepada-Mu dari sikap lemah, malas, pengecut dan kepikunan dan aku berlindung kepada-Mu dari fitnah kehidupan dan kematian dan aku berlindung kepada-Mu dari siksa qubur).;0;0;1;0
dan aku tidaklah mendengar seorangpun dari mereka yang bercerita dari Rasulullah kecuali aku mendengar dari Thalhah yang bercerita tentang hari peperangan Uhud.;0;0;1;0
Tidak ada lagi hijrah setelah kemenangan (Makkah) akan tetapi yang tetap ada adalah jihad dan niat. Maka jika kalian diperintahkan berangkat berjihad, berangkatlah.;1;0;1;0
Allah tertawa terhadap dua orang dimana yang satu membunuh yang lainnya namun keduanya masuk surga. Yang satu berperang di jalan Allah hingga terbunuh. Kemudian Allah menerima taubat orang yang membunuhnya lalu diapun (berperang) hingga mati syahid.;0;0;1;0
Aku menemui Rasulullah saat Beliau berada di Khaibar setelah Kaum Muslimin menaklukannya. Aku berkata: 'Wahai Rasulullah, berilah aku bagian ghanimah. Lalu sebagian Bani Said bin Ash berkata: Wahai Rasululloh, janganlah engkau beri bagian kepadanya. Lalu Abu Hurairah berkata: Orang ini adalah pembunuh Ibnu Qouqol. Lalu Ibnu Sa'id bin al-'Ash berkata: Mengherankan sekali orang ini, tupai yang turun kepada kami dari Qodum Dho'ni (nama gunung tempat asal Abu Hurairah), mencelaku (menuduhku) atas terbunuhnya seorang muslim yang dimuliakan oleh Allah karena aku, sedangkan Dia tidak menghinakan aku di hadapannya (terbunuh sebagai seorang kafir) . Ia (perawi) berkata: Aku tidak tahu apakah ia diberi bagian atau tidak. Sufyan berkata As-Sa'idiy bercerita kepadaku dari kakeknya dari Abu Hurairah berkata: Abu 'Abdullah as-Sa'idiy adalah 'Amru bin Yahya bin Sa'id bin 'Amru bin Sa'id bin al-'Ash.;0;0;1;0
Abu Thalhah tidak pernah shoum (berpuasa) pada zaman Nabi karena alasan berperang. Setelah Nabi wafat tidak pernah aku melihat dia berbuka (tidak berpuasa) kecuali pada Hari Raya Fithri atau Hari Raya Adha.;0;0;1;0
"Syuhada' (orang yang mati syahid) ada lima; yaitu orang yang terkena wabah penyakit Tha'un, orang yang terkena penyakit perut, orang yang tenggelam, orang yang tertimpa reruntuhan bangunan dan yang mati syahid di jalan Allah.";0;0;1;0
Orang yang mati karena penyakit sampar adalah syahid bagi setiap muslim.;0;0;1;0
Ketika turun ayat 97 Surah an-Nisaa' yang artinya (Tidaklah sama orang-orang yang duduk-duduk saja (tidak ikut berperang) dari kalangan Kaum Mu'minin, Rasulullah memanggil Zaid, maka dia datang dengan membawa papan tulis lalu dia menulis ayat itu. Kemudian Ummu Maktum datang mengadukan alasannya, maka turunlah ayat ini (Tidaklah sama orang-orang yang duduk-duduk saja (tidak ikut berperang) dari kalangan Kaum Mu'minin tanpa memiliki alasan;0;0;1;0
(Tidaklah sama orang-orang yang duduk-duduk saja (tidak ikut berperang) dari kalangan Kaum Mu'minin dengan orang-orang yang berjihad fii sabilillah, maka datang Ibnu Ummu Maktum kepada Beliau padahal Beliau sedang membacakan ayat itu kepadaku dengan berkata: Wahai Rasulullah, seandainya aku mampu berjihad pasti aku akan berjihad. Dia adalah seorang yang buta. Maka Allah Tabaaraka Wa Ta'ala menurunkan ayat kepada Rosul-Nya pada saat paha Beliau sedang berada diatas pahaku dan aku merasa berat dengan paha Beliau tersebut (karena beratnya wahyu yang Beliau terima) hingga aku khawatir pahaku retak. Kemudian Beliau tenang kembali. Maka Allah 'AZZA WAJALLA menurunkan firman-Nya (kelanjutan ayat tersebut) yang artinya: (Yang tanpa memiliki alasan).;0;0;1;0
Jika kalian berjumpa dengan mereka (musuh) maka bershabarlah.;1;0;0;0
Allahumma ya Allah, sesungguhnya kehidupan (yang sebenarnya) adalah kehidupan di akhirat. Maka itu ampunilah Kaum Anshor dan Muhajirin. Maka para sahabat membalasnya dengan bersya'ir pula: Kami adalah orang-orang yang telah berbai'at kepada Muhammad. Untuk terus berjihad selagi kami hidup.;0;0;1;0
Allahumma ya Allah, sesungguhnya tidak ada kebaikan melainkan kebaikan akhirat. Maka itu berkahilah Kaum Anshor dan Muhajirin.;0;0;1;0
Kalaulah bukan karena Engkau ya Allah, tentu kami tidak akan mendapat petunjuk.;0;0;1;0
tanah-tanah itu telah menutup perut Beliau yang putih sambil bersya'ir: Kalaulah bukan karena Engkau ya Allah, tentu kami tidak akan mendapat petunjuk, tidak pula menunaikan zakat dan mendirikan shalat. Untuk itu turunkanlah sakinat (ketenangan) kepada kami, dan kuatkanlah kaki-kaki kami bila bertenu (musuh) .Sesungguhnya orang-orang (itu) telah berbuat aniaya terhadap kami, jika mereka menghendaki fitnah, kami tidak pernah peduli (menyerah) .;0;0;1;0
Kami kembali dari perang Tabuk bersama Nabi .;0;0;1;0
"Sesungguhnya ada kaum yang berada di Madinah tidak ikut berperang bersama kita, tidaklah kita mendaki bukit, tidak pula menyusuri lembah melaikan mereka bersama kita (dalam mendapat) pahala berperang karena mereka tertahan oleh udzur (alasan) yang benar. Dan berkata Musa telah bercerita kepada kami Hammad dari Humaid dari Musa bin Anas dari bapaknya Nabi bersabda. Berkata Abu 'Abdullah Al-Bukhariy; (Sanad) yang pertama lebih benar.";0;0;1;0
barangsiapa yang shoum (berpuasa) satu hari di jalan Allah, maka Allah akan menjauhkan wajahnya dari neraka sejauh tujuh puluh musim.;1;0;0;0
barangsiapa yang menginfaqkan sepasang sesuatu di jalan Allah, maka penjaga surga akan memanggilnya, dimana setiap pintu ada penjaganya, yaitu dengan berkata: Kemarilah. Abu Bakar berkata: Wahai Rasulullah, itulah orang yang tidak akan rugi dan sengsara. Maka Nabi bersabda: Aku berharap kamu termasuk diantara mereka.;1;0;1;0
Sungguh yang aku khawatirkan atas kalian sepeninggalku adalah bila dibukakan kepada kalian keberkahan bumi. Maka Beliau menyebut bunga-bunga dunia yang dimulai dengan yang pertama lalu dilanjutkan dengan yang lainnya. Lalu ada seorang yang berdiri seraya berkata: Wahai Rasulullah, apakah kebaikan akan datang membawa keburukan? Maka Nabi terdiam atas pertanyaan orang itu. Kami berkata: Beliau sedang mendapat wahyu. Maka orang-orang terdiam seolah di atas kepala mereka ada burung yang bertengger. Kemudian Beliau mengusap wajahnya yang penuh dengan keringat lalu bertanya: Mana orang yang bertanya tadi? Apakah kebaikan itu? Beliau bertanya tiga kali.Sesungguhnya kebaikan itu tidak akan datang kecuali (dengan membawa) kebaikan. Sesungguhnya apa yang ditumbuhkan pada musim semi dapat membinasakan atau dapat mendekatkan kepada kematian kecuali seperti ternak pemakan dedaunan hijau yang apabila sudah kenyang dia akan memandang matahari lalu mencret kemudian kencing lalu dia kembali merumput (makan lagi). Dan sungguh harta itu seperti dedaunan hijau yang manis. Maka beruntunglah seorang muslim yang dia mendapatkan harta dengan haq dan dengan hartanya itu dia nafkahkan di jalan Allah, anak-anak yatim, orang-orang miskin, dan ibnu sabil (musafir yang kehabisan bekal). Dan barangsiapa yang mengambil harta dunia tanpa hak ia seperti orang yang memakan namun tidak pernah kenyang dan harta itu akan menjadi saksi baginya pada hari qiyamat.;0;0;1;0
barangsiapa yang mempersiapkan (bekal) orang yang berperang di jalan Allah berarti dia telah berperang (mendapat pahala berperang). Dan barangsiapa yang menjaga (menanggung urusan rumah) orang yang berperang di jalan Allah dengan baik berarti dia telah berperang.;0;0;1;0
Sungguh aku berbelas kasihan kepadanya karena saudaranya terbunuh di sisiku.;0;0;1;0
bersama Rasulullah kami tidak pernah seperti ini (lari dari musuh) alangkah buruknya perilaku yang kalian ambil dari musuh. Diriwayatkan oleh Hammad dari Tsabit dari Anas.;0;0;1;0
Sesungguhnya setiap Nabi memiliki Hawariy (pembela yang setia), dan hawariyku adalah Az-Zubair.;0;0;1;0
Sesungguhnya setiap Nabi memiliki Hawariy (pembela yang setia), dan hawariyku adalah Az-Zubair bin Al-'Awwam.;0;0;1;0
Adzanlah lalu qomat dan hendaklah yang menjadi imam siapa yang paling tua usianya diantara kalian berdua.;1;0;0;0
Seekor kuda (yang digunakan untuk fii sabilillah), pada ubun-ubunnya akan terus ada (mendatangkan) kebaikan hingga hari qiyamat.;0;0;1;0
Seekor kuda (yang digunakan untuk fii sabilillah) terikat pada ubun-ubunnya kebaikan hingga hari qiyamat. Sulaiman berkata dari Syu'bah dari 'Urwah bin Abi al-Ja'di. Hadits ini ditelusuri pula oleh Musaddad dari Husyaim dari Hushain dari Asy-Sya'biy dari 'Urwah bin Al-Ja'di.;0;0;1;0
Keberkahan selalu ada pada ubun-ubun kuda (yang digunakan untuk fii sabilillah) .;0;0;1;0
Seekor kuda (yang digunakan untuk fii sabilillah) terikat pada ubun-ubunnya kebaikan hingga hari qiyamat, berupa kebaikan pahala dan ghonimah (harta rampasan perang) .;0;0;1;0
barangsiapa yang memelihara seekor kuda untuk fii sabilillah karena iman kepada Allah dan membenarkan janji-Nya maka sesungguhnya setiap makanan kuda itu, minumannya, kotorannya dan kencingnya akan menjadi timbangan (kebaikan) baginya pada hari qiyamat.;0;0;1;0
Apakah kalian masih punya sisa darinya. Dia berkata: Masih ada pada kami kakinya. Maka Nabi mengambil lalu memakannya.;0;0;1;0
